makespan: 70.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	9	1	0	11	11
1	6	3	19	9	28
1	6	4	28	9	37
1	6	5	37	5	42
1	5	1	42	10	52
1	8	2	52	9	61
2	10	1	0	20	20
2	2	1	20	5	25
2	3	3	28	12	40
2	3	4	40	5	45
2	3	5	45	5	50
2	2	3	50	20	70
3	8	1	0	10	10
3	3	2	18	10	28
3	2	2	28	17	45
3	1	2	45	7	52
3	5	2	52	16	68
4	7	1	0	9	9
4	6	2	9	10	19
4	1	1	19	8	27
4	10	3	35	9	44
5	4	1	0	18	18
5	10	4	44	16	60
5	10	5	60	10	70
6	6	1	0	6	6
6	3	1	6	12	18
6	10	2	20	15	35
6	7	2	35	10	45
6	4	2	45	8	53
6	9	2	53	12	65
