makespan: 54.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	8	1	0	13	13
1	8	2	13	6	19
1	5	2	27	8	35
1	7	4	35	5	40
1	6	2	40	10	50
2	4	1	0	18	18
2	9	1	18	12	30
2	4	2	30	5	35
2	10	2	38	10	48
3	7	1	0	19	19
3	5	1	19	8	27
3	1	2	27	17	44
4	3	1	0	20	20
4	7	2	20	5	25
4	2	4	26	13	39
4	9	3	39	8	47
4	8	3	47	6	53
5	1	1	0	12	12
5	2	3	14	12	26
5	3	2	26	7	33
5	10	1	33	5	38
5	5	3	38	15	53
6	2	1	0	6	6
6	2	2	6	8	14
6	6	1	14	11	25
6	7	3	25	5	30
6	9	2	30	5	35
6	3	3	35	10	45
6	7	5	45	9	54
