makespan: 53.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	9	1	0	15	15
1	3	3	15	12	27
1	7	1	27	9	36
1	7	2	36	11	47
2	5	1	0	11	11
2	4	1	11	7	18
2	4	2	18	10	28
2	5	2	28	19	47
2	10	3	47	6	53
3	10	1	0	18	18
3	2	2	18	8	26
3	3	4	27	13	40
3	9	2	40	12	52
4	1	1	0	5	5
4	8	2	20	5	25
4	4	3	28	5	33
4	3	5	40	13	53
5	2	1	0	7	7
5	3	2	8	7	15
5	8	1	15	5	20
5	6	2	20	17	37
5	8	4	37	16	53
6	3	1	0	8	8
6	6	1	8	8	16
6	1	2	16	5	21
6	8	3	25	10	35
6	10	2	35	11	46
6	5	3	47	5	52
