makespan: 63.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	5	1	0	5	5
1	6	2	5	5	10
1	8	1	10	13	23
1	7	2	23	10	33
1	5	4	35	6	41
1	3	2	46	7	53
1	10	4	53	8	61
2	6	1	0	5	5
2	4	1	5	13	18
2	10	2	22	9	31
2	3	1	31	15	46
2	8	2	46	6	52
3	2	1	0	15	15
3	5	2	15	14	29
3	5	3	29	6	35
3	9	4	53	10	63
4	7	1	0	19	19
4	1	1	19	13	32
4	4	2	32	19	51
4	1	2	51	6	57
5	9	1	0	14	14
5	10	1	14	8	22
5	9	2	22	17	39
5	10	3	39	14	53
5	2	3	53	7	60
6	6	3	10	12	22
6	2	2	22	6	28
6	9	3	39	14	53
