makespan: 59.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	7	1	0	15	15
1	2	3	15	5	20
1	3	1	20	13	33
1	1	2	35	12	47
1	9	4	54	5	59
2	8	1	0	7	7
2	6	1	8	11	19
2	8	3	24	18	42
2	8	4	42	10	52
2	2	5	52	7	59
3	4	1	0	14	14
3	8	2	14	8	22
3	9	2	22	9	31
3	6	2	31	8	39
3	7	2	39	20	59
4	1	1	0	14	14
4	9	1	14	6	20
4	2	4	20	5	25
4	5	2	25	7	32
4	4	3	32	12	44
4	10	2	44	12	56
5	2	1	0	6	6
5	5	1	16	6	22
5	10	1	22	15	37
5	4	4	44	6	50
5	4	5	50	9	59
6	2	2	6	9	15
6	4	2	15	16	31
6	9	3	32	6	38
6	3	2	38	17	55
