makespan: 67.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	1	1	0	7	7
1	1	2	7	6	13
1	8	1	13	14	27
1	8	3	33	9	42
1	7	2	47	19	66
2	9	1	0	5	5
2	5	2	5	14	19
2	10	2	19	9	28
2	5	3	28	15	43
2	8	4	43	12	55
2	3	2	55	12	67
3	5	1	0	5	5
3	6	1	5	12	17
3	4	1	17	19	36
3	2	3	36	17	53
3	9	2	53	6	59
3	9	3	59	8	67
4	1	3	13	10	23
4	6	2	23	12	35
4	10	3	35	12	47
4	10	4	47	20	67
5	10	1	0	15	15
5	2	2	18	13	31
5	1	4	31	13	44
5	4	2	44	7	51
5	2	4	53	11	64
6	2	1	1	17	18
6	3	1	18	9	27
6	8	2	27	6	33
6	7	1	33	14	47
6	4	3	51	9	60
