makespan: 59.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	4	1	0	7	7
1	1	1	7	11	18
1	2	2	18	11	29
1	9	3	37	9	46
1	4	4	51	5	56
2	8	1	0	13	13
2	9	1	13	13	26
2	6	2	26	8	34
2	3	1	34	12	46
2	10	2	46	9	55
3	2	1	0	15	15
3	9	2	26	11	37
3	4	3	37	14	51
4	6	1	0	11	11
4	10	1	11	9	20
4	8	2	20	13	33
4	8	3	33	9	42
4	3	2	46	11	57
5	5	1	0	6	6
5	5	2	6	16	22
5	1	2	22	8	30
5	6	3	34	13	47
5	6	4	47	12	59
6	7	1	0	6	6
6	7	2	6	13	19
6	4	2	19	18	37
6	7	3	37	6	43
6	8	4	43	15	58
