makespan: 53.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	2	1	0	11	11
1	6	2	11	11	22
1	10	3	22	18	40
1	3	3	40	12	52
2	4	1	0	11	11
2	10	2	11	7	18
2	3	2	18	13	31
2	7	3	31	5	36
2	5	2	44	6	50
3	10	1	0	5	5
3	8	1	5	15	20
3	9	2	20	10	30
3	1	1	30	5	35
3	5	1	35	9	44
3	7	4	45	8	53
4	7	1	0	11	11
4	4	2	11	11	22
4	2	3	23	12	35
4	1	2	35	7	42
4	9	5	45	8	53
5	3	1	0	13	13
5	2	2	13	10	23
5	8	2	23	17	40
5	9	4	40	5	45
5	6	3	45	6	51
6	6	1	0	6	6
6	9	1	6	13	19
6	7	2	19	10	29
6	9	3	30	8	38
6	2	4	38	15	53
