makespan: 71.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	2	1	0	20	20
1	8	2	20	14	34
1	8	3	34	9	43
1	9	3	43	17	60
2	5	1	0	20	20
2	10	1	20	7	27
2	6	1	27	6	33
2	6	2	33	16	49
2	2	3	49	13	62
3	8	1	0	17	17
3	7	1	17	18	35
3	1	4	35	7	42
3	4	1	42	12	54
3	9	4	60	11	71
4	9	1	0	16	16
4	1	3	21	9	30
4	3	2	30	7	37
4	1	5	42	11	53
5	1	1	0	5	5
5	3	1	5	13	18
5	9	2	18	10	28
5	2	2	28	8	36
5	7	2	36	9	45
5	10	2	48	6	54
5	4	2	54	7	61
5	8	5	61	9	70
6	1	2	5	16	21
6	5	2	21	20	41
6	8	4	43	18	61
6	4	3	61	5	66
6	5	3	66	5	71
