makespan: 63.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	7	1	0	9	9
1	3	1	9	6	15
1	9	1	15	18	33
1	8	3	33	12	45
1	2	4	54	7	61
2	2	1	0	15	15
2	3	2	15	12	27
2	10	3	27	15	42
2	10	4	42	14	56
2	5	4	56	5	61
3	8	1	0	14	14
3	7	2	14	16	30
3	5	3	30	18	48
3	2	3	48	6	54
4	10	1	0	9	9
4	4	2	9	6	15
4	8	2	15	16	31
4	6	2	32	13	45
4	8	4	45	11	56
4	10	5	56	6	62
5	4	1	0	6	6
5	5	1	6	5	11
5	5	2	11	15	26
5	1	2	26	17	43
5	9	2	43	7	50
5	7	3	50	13	63
6	1	1	0	10	10
6	10	2	10	9	19
6	6	1	19	13	32
6	2	2	32	16	48
6	9	3	50	13	63
