makespan: 63.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	1	1	0	9	9
1	1	2	9	10	19
1	4	2	19	11	30
1	8	1	30	5	35
1	6	4	37	8	45
2	4	1	0	8	8
2	10	2	8	11	19
2	6	3	19	18	37
2	9	3	37	7	44
2	5	3	44	11	55
2	1	5	55	8	63
3	7	1	0	8	8
3	5	1	8	7	15
3	9	2	15	7	22
3	5	2	22	15	37
3	8	2	37	16	53
4	2	1	0	10	10
4	6	2	10	7	17
4	7	2	17	8	25
4	3	2	25	10	35
4	7	3	35	12	47
4	3	3	47	7	54
5	6	1	0	8	8
5	9	1	8	5	13
5	2	2	13	20	33
5	4	3	33	11	44
5	6	5	45	9	54
6	10	1	0	7	7
6	3	1	7	11	18
6	1	3	19	18	37
6	1	4	37	14	51
6	2	3	51	12	63
