makespan: 56.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	8	1	0	16	16
1	10	2	16	13	29
1	6	2	29	8	37
1	9	2	37	12	49
2	10	1	0	12	12
2	4	1	12	14	26
2	5	1	26	5	31
2	8	2	31	11	42
2	1	2	42	7	49
2	4	2	49	7	56
3	3	1	0	11	11
3	1	1	11	10	21
3	3	4	26	11	37
3	3	5	37	19	56
4	9	1	0	17	17
4	3	3	17	9	26
4	10	3	29	20	49
5	6	1	0	5	5
5	3	2	11	6	17
5	2	1	17	7	24
5	5	2	31	7	38
5	6	3	38	18	56
6	7	1	0	8	8
6	7	2	8	7	15
6	7	3	15	9	24
6	2	2	24	20	44
