makespan: 69.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	4	2	9	16	25
1	8	2	31	10	41
1	1	2	41	16	57
1	7	2	57	12	69
2	10	1	0	13	13
2	5	1	13	11	24
2	3	2	24	5	29
2	2	2	29	10	39
2	3	4	41	8	49
2	10	4	49	9	58
2	6	2	58	11	69
3	6	1	0	14	14
3	10	2	14	12	26
3	3	3	29	12	41
3	10	3	41	5	46
3	5	2	46	10	56
3	1	3	57	12	69
4	4	1	0	9	9
4	3	1	9	7	16
4	8	1	16	15	31
4	1	1	31	8	39
4	9	3	39	19	58
4	4	5	58	11	69
5	9	1	0	9	9
5	4	3	25	15	40
5	4	4	40	18	58
6	2	1	0	20	20
6	9	2	20	19	39
6	7	1	39	11	50
6	3	5	50	10	60
6	5	3	60	8	68
