makespan: 63.0 (最优解)
机器	工件	工序	开始时间	加工时间	结束时间
1	4	1	1	12	13
1	10	3	13	5	18
1	2	2	21	13	34
1	9	4	39	11	50
1	6	2	50	13	63
2	6	1	0	18	18
2	9	2	18	7	25
2	3	2	25	14	39
2	4	2	46	16	62
3	9	1	0	8	8
3	2	1	9	12	21
3	1	2	21	12	33
3	7	1	33	7	40
3	8	4	48	9	57
3	5	2	57	5	62
4	8	1	0	13	13
4	3	1	13	12	25
4	9	3	25	14	39
4	5	1	39	8	47
4	10	5	47	9	56
4	8	5	57	5	62
5	1	1	0	20	20
5	10	4	20	18	38
5	1	3	38	11	49
5	9	5	50	13	63
6	10	1	0	5	5
6	10	2	5	8	13
6	8	2	13	9	22
6	8	3	22	18	40
6	2	3	40	6	46
6	7	2	46	16	62
